run_id,span_id,parent_id,name,category,agent,start_time,latency_ms,prompt_tokens,completion_tokens,total_tokens,model,cost_usd,status
28cd430d0d7c8ef7cf7090b8bf75a978,1332c6660d2d7de6,f0c1cea332897ab6,route_after_guard,other,input_guard,2026-09-25 15:05:37.996184+00:00,1.0610000000000002,0.0,0.0,0.0,,0.0,OK
999ecff09841e9a39af1684157210698,3623d0ba12211281,7588cd76246ae1e7,LangGraph,other,,2026-09-25 15:05:37.954478+00:00,30.477,0.0,0.0,0.0,,0.0,OK
999ecff09841e9a39af1684157210698,5309fb2ef1b0df07,3623d0ba12211281,output_guard,acting,output_guard,2026-09-25 15:05:37.966340+00:00,11.889999999999999,0.0,0.0,0.0,,0.0,OK
999ecff09841e9a39af1684157210698,54a0a7142ff573d6,3623d0ba12211281,refusal,acting,refusal,2026-09-25 15:05:37.963277+00:00,0.644,0.0,0.0,0.0,,0.0,OK
999ecff09841e9a39af1684157210698,648a0bf2667b5439,3623d0ba12211281,input_guard,acting,input_guard,2026-09-25 15:05:37.956156+00:00,4.435,0.0,0.0,0.0,,0.0,OK
999ecff09841e9a39af1684157210698,bdf922be65fb3cfb,648a0bf2667b5439,route_after_guard,other,input_guard,2026-09-25 15:05:37.957827+00:00,0.954,0.0,0.0,0.0,,0.0,OK
fe50348080197d050143031cb7e8096f,23b92ea8752d35b6,7747d7055f230d7a,LangGraph,other,,2026-09-25 15:05:37.916424+00:00,31.198,0.0,0.0,0.0,,0.0,OK
fe50348080197d050143031cb7e8096f,62b426d3a2052150,23b92ea8752d35b6,output_guard,acting,output_guard,2026-09-25 15:05:37.928777+00:00,11.847,0.0,0.0,0.0,,0.0,OK
fe50348080197d050143031cb7e8096f,9026a8860855a74a,23b92ea8752d35b6,refusal,acting,refusal,2026-09-25 15:05:37.925237+00:00,1.08,0.0,0.0,0.0,,0.0,OK
fe50348080197d050143031cb7e8096f,abafb835018ccb76,23b92ea8752d35b6,input_guard,acting,input_guard,2026-09-25 15:05:37.918279+00:00,4.696,0.0,0.0,0.0,,0.0,OK
fe50348080197d050143031cb7e8096f,167a9f9a38280953,abafb835018ccb76,route_after_guard,other,input_guard,2026-09-25 15:05:37.920063+00:00,1.191,0.0,0.0,0.0,,0.0,OK
3ca4024e697d3ced0b1b30668e1c9768,1b983d62a0813474,d99eb85ebff0e7e1,LangGraph,other,,2026-09-25 15:05:37.874731+00:00,31.843999999999998,0.0,0.0,0.0,,0.0,OK
3ca4024e697d3ced0b1b30668e1c9768,77cf65b9a88b871a,1b983d62a0813474,output_guard,acting,output_guard,2026-09-25 15:05:37.886203+00:00,12.462000000000002,0.0,0.0,0.0,,0.0,OK
3ca4024e697d3ced0b1b30668e1c9768,08e82184dffaa4bb,1b983d62a0813474,refusal,acting,refusal,2026-09-25 15:05:37.882805+00:00,0.773,0.0,0.0,0.0,,0.0,OK
3ca4024e697d3ced0b1b30668e1c9768,3280fdf9a705752d,1b983d62a0813474,input_guard,acting,input_guard,2026-09-25 15:05:37.876631+00:00,4.22,0.0,0.0,0.0,,0.0,OK
3ca4024e697d3ced0b1b30668e1c9768,d00962ef78b48656,3280fdf9a705752d,route_after_guard,other,input_guard,2026-09-25 15:05:37.878198+00:00,1.11,0.0,0.0,0.0,,0.0,OK
4397c38b65ea2691c8721c09ed44a8ec,db5b22711825630c,ed6db3e0ad3551ab,LangGraph,other,,2026-09-25 15:05:34.944313+00:00,2922.3379999999997,0.0,0.0,0.0,,0.0,OK
4397c38b65ea2691c8721c09ed44a8ec,069a23ebff2111ba,db5b22711825630c,output_guard,acting,output_guard,2026-09-25 15:05:37.848346+00:00,13.022,0.0,0.0,0.0,,0.0,OK
4397c38b65ea2691c8721c09ed44a8ec,410fc8b0848088c1,db5b22711825630c,memory_write,acting,memory_write,2026-09-25 15:05:36.608189+00:00,1237.6180000000002,0.0,0.0,0.0,,0.0,OK
4397c38b65ea2691c8721c09ed44a8ec,7570648bdbabde91,410fc8b0848088c1,RunnableSequence,other,memory_write,2026-09-25 15:05:36.622390+00:00,1211.386,0.0,0.0,0.0,,0.0,OK
4397c38b65ea2691c8721c09ed44a8ec,6d52901bb8d78a47,7570648bdbabde91,filter_state,other,memory_write,2026-09-25 15:05:37.830959+00:00,1.042,0.0,0.0,0.0,,0.0,OK
4397c38b65ea2691c8721c09ed44a8ec,faf50f5ae789fd62,7570648bdbabde91,TrustCall,other,memory_write,2026-09-25 15:05:36.626634+00:00,1202.376,0.0,0.0,0.0,,0.0,OK
4397c38b65ea2691c8721c09ed44a8ec,ea606f84e85a364a,faf50f5ae789fd62,del_tool_call,other,memory_write,2026-09-25 15:05:37.826525+00:00,0.803,0.0,0.0,0.0,,0.0,OK
4397c38b65ea2691c8721c09ed44a8ec,f213368808aa7f7c,faf50f5ae789fd62,validate,other,memory_write,2026-09-25 15:05:37.818217+00:00,6.191000000000001,0.0,0.0,0.0,,0.0,OK
4397c38b65ea2691c8721c09ed44a8ec,cd3057bb72eafbce,f213368808aa7f7c,handle_retries,other,memory_write,2026-09-25 15:05:37.820842+00:00,1.042,0.0,0.0,0.0,,0.0,OK
4397c38b65ea2691c8721c09ed44a8ec,65f3767987fd13b2,faf50f5ae789fd62,extract,other,memory_write,2026-09-25 15:05:36.659577+00:00,1156.066,0.0,0.0,0.0,,0.0,OK
4397c38b65ea2691c8721c09ed44a8ec,5a9901383a96d7ae,65f3767987fd13b2,ChatGoogleGenerativeAI,thinking,memory_write,2026-09-25 15:05:36.660665+00:00,1150.844,380.0,41.0,421.0,gemini-3.5-flash-lite,0.0002165,OK
e7394f70b386fecc2633dd14eb439168,baec94639e9a4d23,,copilot.request,acting,,2026-09-25 15:05:34.897098+00:00,38.963,0.0,0.0,0.0,,0.0,UNSET
1f90c4c19f01a1ca4353a3f77154c5d6,91af603f1bc1afb6,,copilot.request,acting,,2026-09-25 15:05:34.857512+00:00,33.49,0.0,0.0,0.0,,0.0,UNSET
3d8d47d4eddc933a958706d47b620502,25b1e06d261cab3e,,copilot.request,acting,,2026-09-25 15:05:34.817614+00:00,33.664,0.0,0.0,0.0,,0.0,UNSET
698d85c39da56eb43e01cf41b629059b,99bbd55580959057,,copilot.request,acting,,2026-09-25 15:05:34.777543+00:00,34.568000000000005,0.0,0.0,0.0,,0.0,UNSET
17d0e13cdf533ef283678b92981072fe,5e0aa06c38f41504,,copilot.request,acting,,2026-09-25 15:05:34.729741+00:00,41.56,0.0,0.0,0.0,,0.0,UNSET
4ea9e940618911d67271d75977819b31,facdc982f13b863d,,copilot.request,acting,,2026-09-25 15:05:34.682270+00:00,41.717999999999996,0.0,0.0,0.0,,0.0,UNSET
4397c38b65ea2691c8721c09ed44a8ec,d148ba8b542de6db,faf50f5ae789fd62,__start__,other,memory_write,2026-09-25 15:05:36.651281+00:00,5.643,0.0,0.0,0.0,,0.0,OK
4397c38b65ea2691c8721c09ed44a8ec,14a45875aee98412,d148ba8b542de6db,enter,other,memory_write,2026-09-25 15:05:36.652430+00:00,1.148,0.0,0.0,0.0,,0.0,OK
4397c38b65ea2691c8721c09ed44a8ec,bbd37a6df4b3de34,7570648bdbabde91,coerce_inputs,other,memory_write,2026-09-25 15:05:36.623430+00:00,1.3780000000000001,0.0,0.0,0.0,,0.0,OK
4397c38b65ea2691c8721c09ed44a8ec,68f1b06477d39b2c,db5b22711825630c,human_escalation,acting,human_escalation,2026-09-25 15:05:36.604931+00:00,1.142,0.0,0.0,0.0,,0.0,OK
4397c38b65ea2691c8721c09ed44a8ec,78471c157f0a6c6a,db5b22711825630c,supervisor,acting,supervisor,2026-09-25 15:05:36.598276+00:00,4.432,0.0,0.0,0.0,,0.0,OK
4397c38b65ea2691c8721c09ed44a8ec,ceb6e86578ecbe88,78471c157f0a6c6a,supervisor_edge,other,supervisor,2026-09-25 15:05:36.599823+00:00,0.907,0.0,0.0,0.0,,0.0,OK
4397c38b65ea2691c8721c09ed44a8ec,f20b4373c4272cd9,db5b22711825630c,intake_classifier,acting,intake_classifier,2026-09-25 15:05:34.964435+00:00,1632.002,0.0,0.0,0.0,,0.0,OK
4397c38b65ea2691c8721c09ed44a8ec,3281aebefeb74e13,f20b4373c4272cd9,RunnableSequence,other,intake_classifier,2026-09-25 15:05:34.966782+00:00,1628.092,0.0,0.0,0.0,,0.0,OK
4397c38b65ea2691c8721c09ed44a8ec,51938d6dc49ce70d,3281aebefeb74e13,PydanticOutputParser,other,intake_classifier,2026-09-25 15:05:36.592444+00:00,1.131,0.0,0.0,0.0,,0.0,OK
4397c38b65ea2691c8721c09ed44a8ec,e9d2b505254c65bc,3281aebefeb74e13,ChatGoogleGenerativeAI,thinking,intake_classifier,2026-09-25 15:05:34.967602+00:00,1620.696,567.0,103.0,670.0,gemini-3.5-flash-lite,0.00042760000000000004,OK
4397c38b65ea2691c8721c09ed44a8ec,c2a6a07822984c59,db5b22711825630c,supervisor,acting,supervisor,2026-09-25 15:05:34.957757+00:00,4.626,0.0,0.0,0.0,,0.0,OK
4397c38b65ea2691c8721c09ed44a8ec,6d5ee499e09db72a,c2a6a07822984c59,supervisor_edge,other,supervisor,2026-09-25 15:05:34.959427+00:00,1.0859999999999999,0.0,0.0,0.0,,0.0,OK
4397c38b65ea2691c8721c09ed44a8ec,6751a68ad9c48bff,db5b22711825630c,context_prep,acting,context_prep,2026-09-25 15:05:34.953482+00:00,1.981,0.0,0.0,0.0,,0.0,OK
4397c38b65ea2691c8721c09ed44a8ec,daf58ac7788b262a,db5b22711825630c,input_guard,acting,input_guard,2026-09-25 15:05:34.946196+00:00,5.105,0.0,0.0,0.0,,0.0,OK
4397c38b65ea2691c8721c09ed44a8ec,b70eba20642653ae,daf58ac7788b262a,route_after_guard,other,input_guard,2026-09-25 15:05:34.947957+00:00,1.2049999999999998,0.0,0.0,0.0,,0.0,OK
e7394f70b386fecc2633dd14eb439168,f009a681325520c1,baec94639e9a4d23,LangGraph,other,,2026-09-25 15:05:34.897403+00:00,36.469,0.0,0.0,0.0,,0.0,OK
e7394f70b386fecc2633dd14eb439168,06c14dd8f048857e,f009a681325520c1,output_guard,acting,output_guard,2026-09-25 15:05:34.909036+00:00,13.644,0.0,0.0,0.0,,0.0,OK
e7394f70b386fecc2633dd14eb439168,74a4db7950ee684a,f009a681325520c1,refusal,acting,refusal,2026-09-25 15:05:34.905892+00:00,0.6849999999999999,0.0,0.0,0.0,,0.0,OK
e7394f70b386fecc2633dd14eb439168,aa1202602c93c2ea,f009a681325520c1,input_guard,acting,input_guard,2026-09-25 15:05:34.899194+00:00,4.8069999999999995,0.0,0.0,0.0,,0.0,OK
e7394f70b386fecc2633dd14eb439168,299c824aa820e367,aa1202602c93c2ea,route_after_guard,other,input_guard,2026-09-25 15:05:34.901046+00:00,1.006,0.0,0.0,0.0,,0.0,OK
1f90c4c19f01a1ca4353a3f77154c5d6,c43b1ea48ae8cee2,91af603f1bc1afb6,LangGraph,other,,2026-09-25 15:05:34.857802+00:00,31.519,0.0,0.0,0.0,,0.0,OK
1f90c4c19f01a1ca4353a3f77154c5d6,f41fed6cae77327c,c43b1ea48ae8cee2,output_guard,acting,output_guard,2026-09-25 15:05:34.869379+00:00,14.304,0.0,0.0,0.0,,0.0,OK
1f90c4c19f01a1ca4353a3f77154c5d6,0058593391aeb369,c43b1ea48ae8cee2,refusal,acting,refusal,2026-09-25 15:05:34.866324+00:00,0.874,0.0,0.0,0.0,,0.0,OK
1f90c4c19f01a1ca4353a3f77154c5d6,1b1413240d55997b,c43b1ea48ae8cee2,input_guard,acting,input_guard,2026-09-25 15:05:34.859872+00:00,4.2620000000000005,0.0,0.0,0.0,,0.0,OK
1f90c4c19f01a1ca4353a3f77154c5d6,f20d7bc5093604d7,1b1413240d55997b,route_after_guard,other,input_guard,2026-09-25 15:05:34.861459+00:00,0.833,0.0,0.0,0.0,,0.0,OK
3d8d47d4eddc933a958706d47b620502,eee1201b517b67d7,25b1e06d261cab3e,LangGraph,other,,2026-09-25 15:05:34.817938+00:00,31.634000000000004,0.0,0.0,0.0,,0.0,OK
3d8d47d4eddc933a958706d47b620502,aaca4e6e9079a2aa,eee1201b517b67d7,output_guard,acting,output_guard,2026-09-25 15:05:34.830645+00:00,13.717,0.0,0.0,0.0,,0.0,OK
